"Portal","Job Title","Company","URL","About the job","Pay","Location","Summary","Requirements","Responsibilities","Benefits","Scraped At"
"USAJOBS","Surgical Technician - Recruitment Incentive Authorized","Veterans Health Administration","https://www.usajobs.gov:443/job/852158400","Surgical Technician is an integral member of the surgical team and provide assistance to surgeon and other team members during surgical procedures ranging from local anesthesia cases (biopsies and excision) to vascular and micro-vascular surgery; including ear, hand. facial, and vascular reconstruction. Must be prepared to adapt to new procedures in a changing surgical environment participating with surgical team planning and implementing complex procedures under supervision of surgical team.","$54365-$70678 PA","Lexington, Kentucky","Surgical Technician is an integral member of the surgical team and provide assistance to surgeon and other team members during surgical procedures ranging from local anesthesia cases (biopsies and excision) to vascular and micro-vascular surgery; including ear, hand. facial, and vascular reconstruction. Must be prepared to adapt to new procedures in a changing surgical environment participating with surgical team planning and implementing complex procedures under supervision of surgical team.","","","","2026-08-10T09:36:00.833666+00:00"
"USAJOBS","Nurse Anesthetist (Intermittent)","Veterans Health Administration","https://www.usajobs.gov:443/job/852207800","The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. This is an Open Continuous Announcement. Applications in USA Staffing will be qualified based on the resume submitted and qualified candidates will be referred to the hiring manager every 2 weeks until the announcement is closed, cancelled, or filled. Please note this is an Intermittent (as needed) position with the Fargo VA Health Care System in Fargo, ND VA.","$168134-$243733 PA","Fargo, North Dakota","The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. This is an Open Continuous Announcement. Applications in USA Staffing will be qualified based on the resume submitted and qualified candidates will be referred to the hiring manager every 2 weeks until the announcement is closed, cancelled, or filled. Please note this is an Intermittent (as needed) position with the Fargo VA Health Care System in Fargo, ND VA.","","","","2026-08-10T09:36:00.834969+00:00"
"USAJOBS","Physician - Radiologist","Veterans Health Administration","https://www.usajobs.gov:443/job/852208600","This position is eligible for Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) & eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after review of the EDRP application. Former EDRP participants ineligible to apply.","$350000-$400000 PA","Columbia, South Carolina","This position is eligible for Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) & eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after review of the EDRP application. Former EDRP participants ineligible to apply.","","","","2026-08-10T09:36:00.836157+00:00"
"USAJOBS","Heavy Mobile Equipment Repairer","U.S. Army Reserve Command","https://www.usajobs.gov:443/job/852209100","This is a Direct Hire Authority (DHA) solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service. About the Position: This is a military technician position with the 99th Readiness Division, Area Maintenance Support Activity (AMSA) 120 located in Wilkes Barre, PA. This position may offer a $5,000 recruitment bonus (see Additional Information Section).","$24.84-$28.99 PH","Wilkes Barre, Pennsylvania","This is a Direct Hire Authority (DHA) solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service. About the Position: This is a military technician position with the 99th Readiness Division, Area Maintenance Support Activity (AMSA) 120 located in Wilkes Barre, PA. This position may offer a $5,000 recruitment bonus (see Additional Information Section).","","","","2026-08-10T09:36:00.837264+00:00"
"USAJOBS","HUMAN RESOURCES SPECIALIST (MILITARY) T32","Army National Guard Units","https://www.usajobs.gov:443/job/852230800","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a HUMAN RESOURCES SPECIALIST (MILITARY) T32, PDD2054000 and is part of the AZ Camp Navajo, National Guard.","$61722-$80243 PA","Bellemont, Arizona","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a HUMAN RESOURCES SPECIALIST (MILITARY) T32, PDD2054000 and is part of the AZ Camp Navajo, National Guard.","","","","2026-08-10T09:36:00.838288+00:00"
"USAJOBS","NRO OIG Auditor","Central Intelligence Agency","https://www.usajobs.gov:443/job/852268200","An Inspector General Financial Auditor-NRO conducts and oversees performance and financial-related audits to improve the effectiveness and efficiency of National Reconnaissance Office operations.","$75972-$120579 PA","Washington, District of Columbia","An Inspector General Financial Auditor-NRO conducts and oversees performance and financial-related audits to improve the effectiveness and efficiency of National Reconnaissance Office operations.","","","","2026-08-10T09:36:00.838834+00:00"
"USAJOBS","Public Notice for General Engineer (Direct Hire)","Federal Aviation Administration","https://www.usajobs.gov:443/job/852270000","Direct hiring authority for the 0801 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","$34454-$162672 PA","May be filled in various FAA duty locations","Direct hiring authority for the 0801 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","","","","2026-08-10T09:36:00.839514+00:00"
"USAJOBS","Public Notice for General Engineer (Direct Hire)","Federal Aviation Administration","https://www.usajobs.gov:443/job/852270300","Direct hiring authority for the 0801 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","$52998-$172257 PA","May be filled in various FAA duty locations","Direct hiring authority for the 0801 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","","","","2026-08-10T09:36:00.840066+00:00"
"USAJOBS","Public Notice for Aerospace Engineer (Direct Hire)","Federal Aviation Administration","https://www.usajobs.gov:443/job/852272900","Direct hiring authority for the 0861 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","$34454-$162672 PA","May be filled in various FAA duty locations","Direct hiring authority for the 0861 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","","","","2026-08-10T09:36:00.840622+00:00"
"USAJOBS","Public Notice for Aerospace Engineer (Direct Hire)","Federal Aviation Administration","https://www.usajobs.gov:443/job/852274600","Direct hiring authority for the 0861 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","$52998-$172257 PA","May be filled in various FAA duty locations","Direct hiring authority for the 0861 series is being used to fill this position. Public Notices serve as a resume repository, and positions may or may not be filled from this announcement.","","","","2026-08-10T09:36:00.841173+00:00"
"USAJOBS","Assistant United States Attorney (Civil)","Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys","https://www.usajobs.gov:443/job/852287400","The U.S. Attorney's Office for the Southern District of Texas is among the largest and busiest in the nation, spanning 43 counties and 44,000 square miles and representing 8.3 million people from the Houston area to the Mexico border. Employment with the U.S. Attorney's Office is a unique, challenging, and rewarding experience for the highly motivated attorney. This position is located in Laredo, Brownsville, Corpus Christi or McAllen, Texas.","$63163-$195100 PA","Multiple Locations","The U.S. Attorney's Office for the Southern District of Texas is among the largest and busiest in the nation, spanning 43 counties and 44,000 square miles and representing 8.3 million people from the Houston area to the Mexico border. Employment with the U.S. Attorney's Office is a unique, challenging, and rewarding experience for the highly motivated attorney. This position is located in Laredo, Brownsville, Corpus Christi or McAllen, Texas.","","","","2026-08-10T09:36:00.841799+00:00"
"USAJOBS","Dentist - Oral Surgeon","Veterans Health Administration","https://www.usajobs.gov:443/job/852289900","Columbia Veterans Health Administration is recruiting for a general practice dental officer, who will perform a full range of professional dental procedures in connection with the treatment of commonly encountered dental diseases or dental health problems requiring standard corrective, restorative, or preventive measures.","$123077-$400000 PA","Greenville, South Carolina","Columbia Veterans Health Administration is recruiting for a general practice dental officer, who will perform a full range of professional dental procedures in connection with the treatment of commonly encountered dental diseases or dental health problems requiring standard corrective, restorative, or preventive measures.","","","","2026-08-10T09:36:00.842839+00:00"
"USAJOBS","Transportation Security Officer","Transportation Security Administration","https://www.usajobs.gov:443/job/852312300","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","$50716-$62528 PA","Moab, Utah","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","","","","2026-08-10T09:36:00.843970+00:00"
"USAJOBS","AIRCRAFT MECHANIC","Army National Guard Units","https://www.usajobs.gov:443/job/852322600","This National Guard position is for a AIRCRAFT MECHANIC, Position Description Number D0483000 and is part of AASF 2, Nebraska Army National Guard.","$22.79-$36.15 PH","Grand Island, Nebraska","This National Guard position is for a AIRCRAFT MECHANIC, Position Description Number D0483000 and is part of AASF 2, Nebraska Army National Guard.","","","","2026-08-10T09:36:00.845071+00:00"
"USAJOBS","Food Service (Student Intern)","U.S. Air Force Academy","https://www.usajobs.gov:443/job/852338100","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the Mitchell Hall Cadet Dining, Air Force Academy, Colorado. This position does include benefits. Complete 180 hours of internship over 15 weeks for spring and 10 weeks for summer. Candidate must be current enrolled in accredited educational institution culinary program.","$17-$17 PH","Air Force Academy, Colorado","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the Mitchell Hall Cadet Dining, Air Force Academy, Colorado. This position does include benefits. Complete 180 hours of internship over 15 weeks for spring and 10 weeks for summer. Candidate must be current enrolled in accredited educational institution culinary program.","","","","2026-08-10T09:36:00.845581+00:00"
"USAJOBS","Contract Specialist (12 Month Register)","Defense Logistics Agency","https://www.usajobs.gov:443/job/852353600","This is an open-continuous announcement with an established initial cut-off date of Monday, February 02, 2026. Please see the ""How You Will Be Evaluated"" section for more information. See below for important information regarding this job. This position may be filled at grade levels GS-09, GS-11, and/or GS-12. Annual 2026 salary ranges (Steps 01 - 10) are listed below. GS-09: $68,013 - $88,421 GS-11: $82,289 - $106,982 GS-12: $98,630 - $128,221","$68013-$128221 PA","Philadelphia, Pennsylvania","This is an open-continuous announcement with an established initial cut-off date of Monday, February 02, 2026. Please see the ""How You Will Be Evaluated"" section for more information. See below for important information regarding this job. This position may be filled at grade levels GS-09, GS-11, and/or GS-12. Annual 2026 salary ranges (Steps 01 - 10) are listed below. GS-09: $68,013 - $88,421 GS-11: $82,289 - $106,982 GS-12: $98,630 - $128,221","","","","2026-08-10T09:36:00.847263+00:00"
"USAJOBS","NRO OIG Inspector","Central Intelligence Agency","https://www.usajobs.gov:443/job/852368000","This is a CIA position that will be assigned to the National Reconnaissance Offices' (NRO) Office of Inspector General (OIG). As a CIA officer working as a part of the NRO OIG you will report to the NRO OIG's Deputy Assistant Inspector General for Inspections and be responsible for conducting systematic and independent inspections and evaluations of the design, implementation, and results of NRO operations, programs, or policies.","$136658-$180484 PA","Washington, District of Columbia","This is a CIA position that will be assigned to the National Reconnaissance Offices' (NRO) Office of Inspector General (OIG). As a CIA officer working as a part of the NRO OIG you will report to the NRO OIG's Deputy Assistant Inspector General for Inspections and be responsible for conducting systematic and independent inspections and evaluations of the design, implementation, and results of NRO operations, programs, or policies.","","","","2026-08-10T09:36:00.849221+00:00"
"USAJOBS","AIRCRAFT ENGINE MECHANIC (TITLE 32)","Air National Guard Units","https://www.usajobs.gov:443/job/852410600","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a AIRCRAFT ENGINE MECHANIC (TITLE 32), Position Description Number D1635000 and is part of the IL 126, National Guard.","$24.37-$39.53 PH","Scott AFB, Illinois","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a AIRCRAFT ENGINE MECHANIC (TITLE 32), Position Description Number D1635000 and is part of the IL 126, National Guard.","","","","2026-08-10T09:36:00.850917+00:00"
"USAJOBS","Term Law Clerk","U.S. Courts","https://www.usajobs.gov:443/job/852447000","The U.S. District Court for the Eastern District of Virginia is seeking qualified applicants for a full-time Term Law Clerk to United States District Judge Elizabeth W. Hanes. The Court will consider applications for either a nine-month term (beginning in January 2026 and ending in August/September 2026) or a longer term (beginning in January 2026 and ending in August/September 2027). The applicant's cover letter should specify the date upon which they can begin work and their preference.","$75038-$106950 PA","Norfolk, Virginia","The U.S. District Court for the Eastern District of Virginia is seeking qualified applicants for a full-time Term Law Clerk to United States District Judge Elizabeth W. Hanes. The Court will consider applications for either a nine-month term (beginning in January 2026 and ending in August/September 2026) or a longer term (beginning in January 2026 and ending in August/September 2027). The applicant's cover letter should specify the date upon which they can begin work and their preference.","","","","2026-08-10T09:36:00.851654+00:00"
"USAJOBS","Heavy Mobile Equipment Repairer","U.S. Army Reserve Command","https://www.usajobs.gov:443/job/852456000","About the Position: This is a military technician position with the 99th Readiness Division, Equipment Concentration Site (ECS) 93, at Fort Eustis, Virginia. This position requires an active membership as a Soldier in the Army Reserve before a start date can be set. To learn more about minimum qualifications to join the Army Reserve, visit http://www.goarmy.com/reserve/jobs.html","$30.19-$35.22 PH","Fort Eustis, Virginia","About the Position: This is a military technician position with the 99th Readiness Division, Equipment Concentration Site (ECS) 93, at Fort Eustis, Virginia. This position requires an active membership as a Soldier in the Army Reserve before a start date can be set. To learn more about minimum qualifications to join the Army Reserve, visit http://www.goarmy.com/reserve/jobs.html","","","","2026-08-10T09:36:00.853376+00:00"
"USAJOBS","SURFACE MAINTENANCE MECHANIC","Army National Guard Units","https://www.usajobs.gov:443/job/852476000","This position is for a SURFACE MAINTENANCE MECHANIC, PD# D1194000, part of the Nevada Army National Guard. The purpose of this position is to perform maintenance, repair, troubleshooting, inspection, and/or overhaul of a variety of combat, tactical, commercial, and special purpose vehicles and equipment.","$32.31-$37.7 PH","Carson City, Nevada","This position is for a SURFACE MAINTENANCE MECHANIC, PD# D1194000, part of the Nevada Army National Guard. The purpose of this position is to perform maintenance, repair, troubleshooting, inspection, and/or overhaul of a variety of combat, tactical, commercial, and special purpose vehicles and equipment.","","","","2026-08-10T09:36:00.854325+00:00"
"USAJOBS","Advanced Practice Provider (O-3/O-4/O-5 Billet) Non-Supervisory","Immigration and Customs Enforcement","https://www.usajobs.gov:443/job/852484000","The Physician Assistant (PA) or Nurse Practitioner (NP) provides direct detainee care, including evaluations, minor procedures, and medication prescriptions. Coordinates referrals, ensures policy compliance, and mentors APPs. Requires licensure and certification. The incumbent reports directly to the Supervisory APP. If no Supervisory APP is on-site, the incumbent reports to the facility Clinical Director. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.","$1-$150000 PA","Tacoma, Washington","The Physician Assistant (PA) or Nurse Practitioner (NP) provides direct detainee care, including evaluations, minor procedures, and medication prescriptions. Coordinates referrals, ensures policy compliance, and mentors APPs. Requires licensure and certification. The incumbent reports directly to the Supervisory APP. If no Supervisory APP is on-site, the incumbent reports to the facility Clinical Director. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.","","","","2026-08-10T09:36:00.855153+00:00"
"USAJOBS","Transportation Security Officer","Transportation Security Administration","https://www.usajobs.gov:443/job/852492900","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","$40736-$56844 PA","Waterloo, Iowa","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","","","","2026-08-10T09:36:00.856329+00:00"
"USAJOBS","Transportation Security Officer","Transportation Security Administration","https://www.usajobs.gov:443/job/852494300","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","$40736-$56844 PA","Mason City, Iowa","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","","","","2026-08-10T09:36:00.857475+00:00"
"USAJOBS","SMALL ARMS REPAIRER","Army National Guard Units","https://www.usajobs.gov:443/job/852499100","This position is for a SMALL ARMS REPAIRER, PD# D1227000, part of the Nevada Army National Guard. The purpose of this position is perform maintenance, repair, and inspections on small arms and related devices. The primary purposes are to provide maintenance repair and accurization of national match weapons.","$30.71-$35.83 PH","Carson City, Nevada","This position is for a SMALL ARMS REPAIRER, PD# D1227000, part of the Nevada Army National Guard. The purpose of this position is perform maintenance, repair, and inspections on small arms and related devices. The primary purposes are to provide maintenance repair and accurization of national match weapons.","","","","2026-08-10T09:36:00.858625+00:00"
"USAJOBS","SURFACE MAINTENANCE MECHANIC","Army National Guard Units","https://www.usajobs.gov:443/job/852500100","This position is for a SURFACE MAINTENANCE MECHANIC, PD# D1195000, part of the Nevada Army National Guard. The purpose of this position is to troubleshoot, repair, maintain, inspect, and/or overhaul a variety of complex combat, tactical, commercial, and special purpose vehicles and equipment having complicated mechanical and non-mechanical systems with a variety ofinter connected systems. Provides technical guidance and specialized team leadership to lower grade employees.","$33.74-$39.35 PH","Carson City, Nevada","This position is for a SURFACE MAINTENANCE MECHANIC, PD# D1195000, part of the Nevada Army National Guard. The purpose of this position is to troubleshoot, repair, maintain, inspect, and/or overhaul a variety of complex combat, tactical, commercial, and special purpose vehicles and equipment having complicated mechanical and non-mechanical systems with a variety ofinter connected systems. Provides technical guidance and specialized team leadership to lower grade employees.","","","","2026-08-10T09:36:00.859452+00:00"
"USAJOBS","Physician (Obstetrics and Gynecology)","Military Treatment Facilities under DHA","https://www.usajobs.gov:443/job/852509000","About the Position: This is an open continuous announcement. Multiple vacancies exist and may be filled from this announcement at any of the locations listed. We accept applications on an ongoing basis; qualified applicants will be considered as vacancies become available. This is a Direct Hire Solicitation.","$123077-$400000 PA","El Paso, Texas","About the Position: This is an open continuous announcement. Multiple vacancies exist and may be filled from this announcement at any of the locations listed. We accept applications on an ongoing basis; qualified applicants will be considered as vacancies become available. This is a Direct Hire Solicitation.","","","","2026-08-10T09:36:00.860585+00:00"
"USAJOBS","POLICE OFFICER (FIELD TRAINING OFFICER)","U.S. Marine Corps","https://www.usajobs.gov:443/job/852593800","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","$58244-$83859 PA","Barstow, California","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","","","","2026-08-10T09:36:00.861457+00:00"
"USAJOBS","Food and Beverage Attendant (Snack Bar) NA-02","United States Army Installation Management Command","https://www.usajobs.gov:443/job/852593900","This position is located at the Peak but may fill other vacancies in the Business Recreation Division. This position is for Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum, New York. FMWR includes Child and Youth Services, Business Recreation, and Support Services, which enable Soldier readiness, support the resilience and well-being of Soldiers and Families. Incentives and Bonuses Incentives will NOT be paid.","$18.23-$21.27 PH","Fort Drum, New York","This position is located at the Peak but may fill other vacancies in the Business Recreation Division. This position is for Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum, New York. FMWR includes Child and Youth Services, Business Recreation, and Support Services, which enable Soldier readiness, support the resilience and well-being of Soldiers and Families. Incentives and Bonuses Incentives will NOT be paid.","","","","2026-08-10T09:36:00.862529+00:00"
"USAJOBS","Airplane Pilot/Helicopter Pilot","Department of the Air Force Headquarters","https://www.usajobs.gov:443/job/852601300","Your application will remain active through the open period of this Public Notice. Once this Public Notice closes, you must reapply. Please read this Public Notice in its entirety prior to submitting your application for consideration. Positions may be filled as permanent or term with a full-time work schedule. Pay will vary by geographic location, please click here to review pay tables.","$76463-$197200 PA","Multiple Locations","Your application will remain active through the open period of this Public Notice. Once this Public Notice closes, you must reapply. Please read this Public Notice in its entirety prior to submitting your application for consideration. Positions may be filled as permanent or term with a full-time work schedule. Pay will vary by geographic location, please click here to review pay tables.","","","","2026-08-10T09:36:00.863693+00:00"
"USAJOBS","Bartender NA-04","United States Army Installation Management Command","https://www.usajobs.gov:443/job/852612400","This position is located at the Peak but may fill other vacancies in the Business Recreation Division. This position is for Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum, New York. FMWR includes Child and Youth Services, Business Recreation, and Support Services, which enable Soldier readiness, support the resilience and well-being of Soldiers and Families. Incentives and Bonuses Incentives will NOT be paid.","$19.96-$23.29 PH","Fort Drum, New York","This position is located at the Peak but may fill other vacancies in the Business Recreation Division. This position is for Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum, New York. FMWR includes Child and Youth Services, Business Recreation, and Support Services, which enable Soldier readiness, support the resilience and well-being of Soldiers and Families. Incentives and Bonuses Incentives will NOT be paid.","","","","2026-08-10T09:36:00.865140+00:00"
"USAJOBS","Heath Technician (Hearing Instrument Specialist)","Veterans Health Administration","https://www.usajobs.gov:443/job/852631300","This position is located in the Audiology and Speech-Language Pathology Service (ASPS) at James H. Quillen VA Medical Center (VAMC) in Mountain Home, TN. The duties and responsibilities are to be carried out in all clinical and other patient care areas involved with the ASPS service. The Health Technician (Hearing Instrument Specialist) [HIS] supports the function of the clinical programs in ASPS.","$40332-$58445 PA","Johnson City, Tennessee","This position is located in the Audiology and Speech-Language Pathology Service (ASPS) at James H. Quillen VA Medical Center (VAMC) in Mountain Home, TN. The duties and responsibilities are to be carried out in all clinical and other patient care areas involved with the ASPS service. The Health Technician (Hearing Instrument Specialist) [HIS] supports the function of the clinical programs in ASPS.","","","","2026-08-10T09:36:00.866218+00:00"
"USAJOBS","Social Worker (Family Advocacy)","U.S. Army Medical Command","https://www.usajobs.gov:443/job/852642200","This is a Direct Hire Authority (DHA) solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service. About the Position: This is an open continuous announcement. Multiple vacancies exist and may be filled from this announcement at any of the locations listed. We accept applications on an ongoing basis; qualified applicants will be considered as vacancies become available.","$88621-$115213 PA","Multiple Locations","This is a Direct Hire Authority (DHA) solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service. About the Position: This is an open continuous announcement. Multiple vacancies exist and may be filled from this announcement at any of the locations listed. We accept applications on an ongoing basis; qualified applicants will be considered as vacancies become available.","","","","2026-08-10T09:36:00.867250+00:00"
"USAJOBS","COMPUTER SCIENTIST","Air Force Civilian Career Training","https://www.usajobs.gov:443/job/852682400","Force Renewal Programs are designed to attract students & recent graduates with management/leadership potential to careers as Federal employees with the Air Force Civilian Service. This is accomplished by recruiting & selecting high-caliber candidates & training them to become competent, effective, & productive employees in a variety of career fields, providing training & developmental opportunities, & preparing them to successfully complete required training & developmental assignments.","$56763-$88225 PA","Location Negotiable After Selection","Force Renewal Programs are designed to attract students & recent graduates with management/leadership potential to careers as Federal employees with the Air Force Civilian Service. This is accomplished by recruiting & selecting high-caliber candidates & training them to become competent, effective, & productive employees in a variety of career fields, providing training & developmental opportunities, & preparing them to successfully complete required training & developmental assignments.","","","","2026-08-10T09:36:00.868474+00:00"
"USAJOBS","SURFACE MAINTENANCE REPAIRER","Army National Guard Units","https://www.usajobs.gov:443/job/852699800","Opened Area(s) of Consideration: 1, 2, 3 DEFINITION OF AREA(S) OF CONSIDERATION: Area 1 - AKNG Permanent or Indefinite technicians. Area 2 - All AKNG members. Area 3 - All other current military members who are eligible to join the Alaska Army National Guard. PDCN: D1193000 Selecting Supervisor: Jason A. Giese","$35.05-$40.91 PH","Fort Richardson, Alaska","Opened Area(s) of Consideration: 1, 2, 3 DEFINITION OF AREA(S) OF CONSIDERATION: Area 1 - AKNG Permanent or Indefinite technicians. Area 2 - All AKNG members. Area 3 - All other current military members who are eligible to join the Alaska Army National Guard. PDCN: D1193000 Selecting Supervisor: Jason A. Giese","","","","2026-08-10T09:36:00.870060+00:00"
"USAJOBS","TRAINING TECHNICIAN","Air National Guard Units","https://www.usajobs.gov:443/job/852736300","Opened Area(s) of Consideration: 1, 2, 3 DEFINITION OF AREA(S) OF CONSIDERATION: Area 1 - AKNG Permanent or Indefinite technicians. Area 2 - All AKNG members. Area 3 - All other current military members who are eligible to join the Alaska Air National Guard. PDCN: D2509000 MPCN: 3400860668 Selecting Supervisor: Kevin M. Perez","$69099-$89826 PA","Eielson AFB, Alaska","Opened Area(s) of Consideration: 1, 2, 3 DEFINITION OF AREA(S) OF CONSIDERATION: Area 1 - AKNG Permanent or Indefinite technicians. Area 2 - All AKNG members. Area 3 - All other current military members who are eligible to join the Alaska Air National Guard. PDCN: D2509000 MPCN: 3400860668 Selecting Supervisor: Kevin M. Perez","","","","2026-08-10T09:36:00.871177+00:00"
"USAJOBS","Advanced Practice Nurse (Certified Registered Nurse Anesthetist)","Veterans Health Administration","https://www.usajobs.gov:443/job/852790500","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program approval, award amount (up to $200,000) & eligibility period (1 to 5 years) are determined by the VHA Education Loan Repayment Services program office after review of the EDRP application. Former EDRP participants are ineligible to apply.","$161086-$233519 PA","Salt Lake City, Utah","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program approval, award amount (up to $200,000) & eligibility period (1 to 5 years) are determined by the VHA Education Loan Repayment Services program office after review of the EDRP application. Former EDRP participants are ineligible to apply.","","","","2026-08-10T09:36:00.872386+00:00"
"USAJOBS","Staff Psychologist - RECRUITMENT/RELOCATION INCENTIVE, EDRP AVAILABLE","Veterans Health Administration","https://www.usajobs.gov:443/job/852793900","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","$88479-$163941 PA","El Paso, Texas","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","","","","2026-08-10T09:36:00.873597+00:00"
"USAJOBS","Transportation Security Officer","Transportation Security Administration","https://www.usajobs.gov:443/job/852801900","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","$71941-$89373 PA","Nome, Alaska","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","","","","2026-08-10T09:36:00.874753+00:00"
"USAJOBS","Transportation Security Officer","Transportation Security Administration","https://www.usajobs.gov:443/job/852807700","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","$52908-$65232 PA","Anchorage, Alaska","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","","","","2026-08-10T09:36:00.875850+00:00"
"USAJOBS","Transportation Security Officer","Transportation Security Administration","https://www.usajobs.gov:443/job/852811100","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","$56302-$69512 PA","Sitka, Alaska","Transportation Security Officers are responsible for providing security and protection of travelers across all transportation sectors in a courteous and professional manner. Their duties may also extend to securing high-profile events, important figures and/or anything that includes or impacts our transportation systems.","","","","2026-08-10T09:36:00.876987+00:00"
