"Portal","Job Title","Company","URL","About the job","Pay","Location","Summary","Requirements","Responsibilities","Benefits","Scraped At"
"USAJOBS","Supervisory Printing Services Specialist","Internal Revenue Service","https://www.usajobs.gov:443/job/879425800","WHAT IS TAXPAYER SERVICES? A description of the business units can be found at: https://www.jobs.irs.gov/about/who/business-divisions Position(s) are to be filled in following area(s): TS - CARE-Customer Assistance, Relationship and Education - Customer Assistance Relationship, Media & Publications REVIEW THE ADDITIONAL INFORMATION BELOW FOR FURTHER DETAILS","$125776-$187093 PA","Multiple Locations","WHAT IS TAXPAYER SERVICES? A description of the business units can be found at: https://www.jobs.irs.gov/about/who/business-divisions Position(s) are to be filled in following area(s): TS - CARE-Customer Assistance, Relationship and Education - Customer Assistance Relationship, Media & Publications REVIEW THE ADDITIONAL INFORMATION BELOW FOR FURTHER DETAILS","","","","2026-08-10T09:31:30.537295+00:00"
"USAJOBS","Recreation Assistant (Yoga Ins","Veterans Health Administration","https://www.usajobs.gov:443/job/879556700","The position is located at a Department of Veterans Affairs VHA Medical Center Las Vegas, Nevada, and serves as a Recreation Assistant working to implement the objectives of the Integrative Health Coordinating Center and the VHA Office of Patient-Centered Care and Cultural Transformation. The position is responsible for providing yoga instruction for the purpose of promoting, restoring, and preserving health and well-being of Veterans, and supporting additional recreational activities.","$46382-$60297 PA","Las Vegas, Nevada","The position is located at a Department of Veterans Affairs VHA Medical Center Las Vegas, Nevada, and serves as a Recreation Assistant working to implement the objectives of the Integrative Health Coordinating Center and the VHA Office of Patient-Centered Care and Cultural Transformation. The position is responsible for providing yoga instruction for the purpose of promoting, restoring, and preserving health and well-being of Veterans, and supporting additional recreational activities.","","","","2026-08-10T09:31:30.538222+00:00"
"USAJOBS","Food Service Worker Barista (Club)","Pacific Air Forces","https://www.usajobs.gov:443/job/859547400","About the position: This position is Non-appropriated Fund (NAF) and is located at the Club of the 35th Force Support Squadron. This is a Flexible employment category position; guaranteed 0 hours per week, but may work up to 40 hours a week depending on the needs of the facility. Military Spouse Preference IS NOT lost if selected for this position.","$17.6-$17.6 PH","Misawa AFB, Japan","About the position: This position is Non-appropriated Fund (NAF) and is located at the Club of the 35th Force Support Squadron. This is a Flexible employment category position; guaranteed 0 hours per week, but may work up to 40 hours a week depending on the needs of the facility. Military Spouse Preference IS NOT lost if selected for this position.","","","","2026-08-10T09:31:30.539338+00:00"
"USAJOBS","Recreation Assistant (Automotive)","Commander, Navy Installations Command","https://www.usajobs.gov:443/job/873812500","This position is located within Commander, Mid-Atlantic Region, Fleet and Family Readiness Program. The purpose of this position is to provide technical knowledge, advice and guidance upon request to active duty, retired military members and their eligible dependents.","$18-$20 PH","Colts Neck, New Jersey","This position is located within Commander, Mid-Atlantic Region, Fleet and Family Readiness Program. The purpose of this position is to provide technical knowledge, advice and guidance upon request to active duty, retired military members and their eligible dependents.","","","","2026-08-10T09:31:30.540180+00:00"
"USAJOBS","CASHIER NF1* (FLEX) CAMP SMITH ALOHA KITCHEN","U.S. Marine Corps","https://www.usajobs.gov:443/job/876716800","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.","$17-$17 PH","Kaneohe, Hawaii","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.","","","","2026-08-10T09:31:30.540909+00:00"
"USAJOBS","CASHIER NF1* (FLEX) ALOHA GRAB & GO","U.S. Marine Corps","https://www.usajobs.gov:443/job/877670000","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.","$17-$17 PH","Kaneohe, Hawaii","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.","","","","2026-08-10T09:31:30.542064+00:00"
"USAJOBS","GUEST SERVICES REPRESENTATIVE","Air Force Special Operations Command","https://www.usajobs.gov:443/job/877859900","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the Commando Inn Lodging and is a Regular position with guaranteed hours. You are also eligible for NAF benefits such as: Health/Dental/Vision Insurance Life Insurance 401k with Employer Matching Contribution AFNAF Retirement Plan Paid Time Off and Paid Sick Leave Paid Federal Holidays Tuition Assistance","$15.5-$15.5 PH","Hurlburt Field, Florida","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the Commando Inn Lodging and is a Regular position with guaranteed hours. You are also eligible for NAF benefits such as: Health/Dental/Vision Insurance Life Insurance 401k with Employer Matching Contribution AFNAF Retirement Plan Paid Time Off and Paid Sick Leave Paid Federal Holidays Tuition Assistance","","","","2026-08-10T09:31:30.543194+00:00"
"USAJOBS","Wildland Firefighter (Fuels Management)","Forest Service","https://www.usajobs.gov:443/job/878570200","This position is located within a National Forest. The position is located on a fire crew as a crewmember within the fire management organization. The position serves as a skilled member of a fuels management crew.","$25.37-$25.37 PH","Location Negotiable After Selection","This position is located within a National Forest. The position is located on a fire crew as a crewmember within the fire management organization. The position serves as a skilled member of a fuels management crew.","","","","2026-08-10T09:31:30.544143+00:00"
"USAJOBS","Wildland Firefighter (Fuels Management)","Forest Service","https://www.usajobs.gov:443/job/878572200","This position is located within a National Forest. The position is located on a fire crew as a crewmember within the fire management organization. The position serves as a skilled member of a fuels management crew.","$25.37-$25.37 PH","Location Negotiable After Selection","This position is located within a National Forest. The position is located on a fire crew as a crewmember within the fire management organization. The position serves as a skilled member of a fuels management crew.","","","","2026-08-10T09:31:30.544759+00:00"
"USAJOBS","Wildland Firefighter (Fuels Management)","Forest Service","https://www.usajobs.gov:443/job/878576700","This position is located within a National Forest. The position is located on a fire crew as a crewmember within the fire management organization. The position serves as a skilled member of a fuels management crew.","$25.37-$25.37 PH","Location Negotiable After Selection","This position is located within a National Forest. The position is located on a fire crew as a crewmember within the fire management organization. The position serves as a skilled member of a fuels management crew.","","","","2026-08-10T09:31:30.545366+00:00"
"USAJOBS","Cashier (Customer Service)","Pacific Air Forces","https://www.usajobs.gov:443/job/878759000","About the position: This position is Non-appropriated Fund (NAF) and is located at the Rocker Complex Club on Kadena Air Base in Okinawa, Japan.","$16.55-$18 PH","Kadena Air Base Okinawa, Japan","About the position: This position is Non-appropriated Fund (NAF) and is located at the Rocker Complex Club on Kadena Air Base in Okinawa, Japan.","","","","2026-08-10T09:31:30.545928+00:00"
"USAJOBS","RECREATION ASSISTANT (OUTDOOR RECREATION)","Air Force Global Strike Command","https://www.usajobs.gov:443/job/878959700","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the Barksdale Air Force Base, Bossier City, LA 71110. This is a Flexible position. No benefits are offered at this time.","$17-$17 PH","Barksdale AFB, Louisiana","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the Barksdale Air Force Base, Bossier City, LA 71110. This is a Flexible position. No benefits are offered at this time.","","","","2026-08-10T09:31:30.546424+00:00"
